id,fare_amount
599,40.01820000000001
600,10.597999999999997
601,4.998999999999999
602,11.391699999999998
603,13.649799999999995
604,11.28
605,19.457
606,9.754600000000003
607,21.212000000000003
608,8.114000000000003
609,8.201
610,6.5950000000000015
611,8.020700000000003
612,10.297999999999996
613,8.575999999999995
614,5.349000000000002
615,7.805999999999998
616,7.301999999999997
617,13.956999999999995
618,53.479099999999995
619,5.787999999999999
620,13.575999999999999
621,8.576000000000002
622,8.531999999999998
623,7.838000000000001
624,9.820000000000002
625,5.5280000000000005
626,14.8973
627,11.943000000000001
628,44.8159
629,7.347000000000001
630,13.694999999999999
631,4.933000000000002
632,12.156999999999996
633,7.109999999999996
634,7.522999999999999
635,12.653999999999998
636,20.095
637,17.304000000000002
638,5.678000000000002
639,23.423400000000015
640,23.002000000000002
641,7.256
642,53.49060000000003
643,72.15599999999999
644,8.745999999999999
645,10.49
646,13.399999999999999
647,6.733999999999998
648,9.487000000000002
649,13.914000000000001
650,6.319
651,11.975000000000005
652,4.800999999999999
653,6.629999999999998
654,7.467999999999994
655,15.386999999999995
656,14.098999999999997
657,8.288999999999996
658,9.879999999999994
659,5.422000000000001
660,6.369999999999999
661,21.375299999999996
662,7.0
663,5.105
664,7.888
665,42.4429
666,6.037999999999999
667,9.657000000000002
668,7.845000000000003
669,5.8919999999999995
670,10.937999999999999
671,7.359399999999998
672,7.336099999999999
673,10.422999999999996
674,15.528000000000004
675,6.406000000000001
676,12.743000000000006
677,5.667999999999998
678,23.491
679,5.058000000000002
680,6.44
681,8.266000000000002
682,5.523000000000003
683,21.212300000000006
684,7.070000000000002
685,5.334000000000002
686,5.105
687,7.518000000000004
688,8.701000000000002
689,5.3740000000000006
690,7.606
691,10.222999999999995
692,29.643699999999995
693,7.952000000000001
694,5.693000000000001
695,33.45899999999998
696,7.008999999999999
697,10.449000000000002
698,8.500000000000002
699,10.716
700,7.648000000000003
701,15.615000000000007
702,7.970000000000007
703,8.322000000000001
704,4.888299999999998
705,5.951999999999998
706,54.66130000000001
707,8.734999999999998
708,6.975
709,5.3480000000000025
710,7.768000000000002
711,7.320999999999999
712,5.027000000000001
713,6.767999999999996
714,11.572000000000003
715,27.402199999999993
716,13.054999999999986
717,8.253999999999992
718,11.783000000000005
719,8.810000000000002
720,7.903000000000002
721,7.296000000000001
722,8.717000000000002
723,6.651000000000002
724,6.231999999999999
725,8.469000000000003
726,7.015999999999999
727,12.033000000000005
728,10.459000000000001
729,5.9700000000000015
730,15.054
731,7.297
732,8.584999999999996
733,10.553999999999998
734,14.303000000000003
735,5.675999999999999
736,9.187999999999999
737,8.037999999999997
738,6.901999999999999
739,8.506000000000002
740,8.915
741,7.574000000000001
742,10.237
743,7.129000000000001
744,9.494000000000002
745,7.73
746,9.417
747,6.915999999999997
748,9.776999999999997
749,10.837999999999996
750,7.212999999999999
751,7.151000000000006
752,21.175999999999995
753,36.51479999999998
754,5.882999999999999
755,7.2170000000000005
756,8.638
757,12.101999999999999
758,8.545000000000002
759,9.269
760,8.512000000000002
761,8.084000000000003
762,7.939
763,8.774
764,14.40900000000001
765,5.549000000000001
766,18.31999999999999
767,8.868999999999998
768,6.689000000000001
769,13.617000000000003
770,10.238999999999999
771,9.318000000000001
772,19.833000000000013
773,4.942
774,5.899000000000002
775,9.706000000000001
776,7.587
777,5.931000000000001
778,7.526999999999998
779,5.922000000000001
780,8.081
781,6.079000000000001
782,9.655000000000001
783,6.539999999999999
784,5.130999999999999
785,7.575000000000002
786,10.303000000000004
787,15.002999999999991
788,5.3439999999999985
789,8.205000000000004
790,4.968
791,15.482999999999999
792,9.006
793,5.757000000000001
794,11.073000000000002
795,7.0169999999999995
796,7.154000000000001
797,5.519999999999998
798,6.414
799,6.117999999999999
800,5.169
801,6.1370000000000005
802,8.699000000000002
803,20.084799999999998
804,7.123000000000001
805,5.1560000000000015
806,11.589999999999993
807,10.322000000000001
808,5.6770000000000005
809,11.866
810,16.129
811,9.167999999999997
812,8.540000000000003
813,8.889999999999997
814,8.532
815,11.2354
816,7.9090000000000025
817,5.322000000000002
818,6.694000000000001
819,11.369000000000002
820,6.759000000000004
821,12.485999999999997
822,9.851999999999999
823,15.611299999999993
824,14.967000000000008
825,5.967999999999998
826,19.860000000000014
827,17.151000000000007
828,9.688
829,26.83499999999999
830,7.185000000000001
831,15.538000000000004
832,4.75
833,5.6720000000000015
834,24.19643333333334
835,16.896000000000008
836,6.106999999999998
837,27.80550000000001
838,8.341
839,14.297999999999995
840,9.333
841,7.308000000000003
842,5.727000000000001
843,8.091000000000001
844,6.904000000000002
845,12.778999999999995
846,12.037000000000003
847,32.033900000000024
848,8.016000000000002
849,5.9327
850,5.653000000000003
851,5.980299999999999
852,5.3483
853,8.815000000000003
854,9.515999999999998
855,6.717
856,6.275999999999999
857,6.872000000000001
858,4.728
859,5.066
860,5.479
861,11.665999999999999
862,6.449
863,6.0579
864,10.148000000000001
865,6.887
866,12.234999999999998
867,6.470999999999999
868,7.035000000000002
869,5.769
870,8.694000000000006
871,20.22300000000001
872,5.751000000000002
873,7.496
874,9.354000000000001
875,7.993
876,6.968999999999998
877,17.516000000000002
878,6.377999999999999
879,12.418000000000001
880,6.657000000000002
881,27.591299999999997
882,10.242000000000003
883,8.227999999999996
884,9.365000000000007
885,9.395000000000001
886,9.798000000000004
887,6.505
888,7.6700000000000035
889,12.698
890,11.368
891,14.443
892,8.386999999999999
893,10.896999999999997
894,5.149000000000001
895,8.299
896,13.713999999999999
897,8.144
898,51.912499999999945
899,5.383000000000001
900,13.389000000000005
901,6.5749999999999975
902,7.502999999999999
903,9.210999999999997
904,6.803000000000001
905,5.165
906,4.330000000000002
907,8.790999999999995
908,6.839000000000001
909,12.416999999999998
910,6.431000000000003
911,13.427999999999999
912,5.470999999999998
913,24.66529999999999
914,8.528
915,9.028999999999998
916,13.467999999999995
917,7.027000000000004
918,9.955
919,8.122
920,31.320999999999994
921,18.697999999999993
922,11.681999999999999
923,5.994999999999997
924,7.142999999999998
925,5.502000000000001
926,11.661999999999995
927,10.887999999999998
928,6.949000000000009
929,7.5976
930,5.237
931,8.308999999999996
932,5.992999999999999
933,23.568000000000012
934,15.501999999999995
935,6.422000000000001
936,9.807999999999998
937,19.682000000000006
938,12.849000000000006
939,9.709999999999997
940,9.129
941,9.653999999999998
942,12.645999999999992
943,5.820000000000002
944,5.646999999999999
945,6.254999999999998
946,10.295
947,9.642999999999999
948,15.362999999999998
949,5.910999999999999
950,6.667000000000001
951,10.617499999999998
952,8.194000000000003
953,7.907999999999994
954,4.9899999999999975
955,16.117000000000008
956,7.098999999999998
957,16.452
958,6.559000000000003
959,17.070999999999998
960,15.290999999999999
961,10.083000000000002
962,11.236
963,7.6320000000000014
964,6.8770000000000024
965,6.367999999999998
966,10.663999999999996
967,12.629000000000003
968,17.985
969,13.551000000000002
970,5.0440000000000005
971,29.584399999999988
972,26.1704
973,9.826000000000006
974,21.59140000000001
975,11.882
976,4.9430000000000005
977,6.2470000000000026
978,13.292000000000003
979,6.973399999999999
980,6.610000000000002
981,5.618000000000002
982,15.081999999999995
983,9.428000000000004
984,14.139000000000003
985,8.011600000000003
986,9.323
987,11.631999999999996
988,21.410899999999987
989,10.431700000000003
990,8.564000000000005
991,12.958300000000003
992,5.863000000000002
993,11.437999999999997
994,21.438000000000002
995,5.2410000000000005
996,7.649999999999999
997,17.508999999999993
998,11.455
999,9.617
1000,6.529000000000002
1001,9.985299999999997
1002,16.73020000000001
1003,7.965300000000002
1004,9.333000000000002
1005,6.682000000000003
1006,7.642000000000001
1007,7.556999999999997
1008,12.2557
1009,13.356999999999992
1010,4.698999999999999
1011,21.803
1012,6.331000000000002
1013,8.6361
1014,7.692
1015,9.843000000000002
1016,34.15070000000002
1017,45.81219999999999
1018,10.362000000000002
1019,7.483999999999994
1020,4.241000000000001
1021,14.933900000000001
1022,17.988
1023,17.898999999999997
1024,9.3779
1025,6.9360000000000035
1026,12.583699999999999
1027,13.631999999999996
1028,21.095801615051613
1029,16.170999999999996
1030,4.572000000000001
1031,7.1259999999999994
1032,9.403000000000006
1033,6.940999999999999
1034,5.972999999999996
1035,14.094600000000007
1036,7.204000000000001
1037,7.039
1038,7.795999999999999
1039,12.568
1040,6.019000000000001
1041,6.261
1042,6.330000000000004
1043,6.1750000000000025
1044,7.738999999999997
1045,6.103999999999997
1046,5.175999999999999
1047,11.052999999999997
1048,8.876
1049,5.210999999999999
1050,13.221999999999994
1051,5.444000000000001
1052,34.6851
1053,9.343999999999996
1054,28.292699999999982
1055,12.460999999999997
1056,6.292000000000001
1057,5.416
1058,9.565000000000003
1059,8.802
1060,9.8982
1061,12.761
1062,14.883300000000002
1063,7.662000000000003
1064,37.55440000000002
1065,23.245
1066,19.432
1067,5.9510000000000005
1068,8.201
1069,7.448999999999997
1070,6.329999999999999
1071,6.2
1072,28.43060000000001
1073,5.5992999999999995
1074,6.600000000000002
1075,17.800599999999996
1076,22.596
1077,11.175000000000006
1078,5.75
1079,11.925999999999997
1080,26.502999999999997
1081,8.311
1082,18.094000000000005
1083,9.598999999999997
1084,18.08899999999999
1085,5.740999999999998
1086,14.665
1087,6.743999999999999
1088,22.588000000000008
1089,17.124700000000004
1090,11.492000000000003
1091,24.586
1092,8.284000000000002
1093,9.021999999999995
1094,20.395999999999994
1095,9.662000000000004
1096,9.249000000000002
1097,5.439000000000004
1098,4.843999999999998
1099,7.557999999999998
1100,15.019999999999998
1101,22.688200000000002
1102,9.581999999999999
1103,13.202700000000007
1104,10.233000000000006
1105,6.619000000000001
1106,9.789999999999996
1107,7.623999999999998
1108,20.266
1109,7.302000000000006
1110,6.346999999999998
1111,5.61
1112,5.597000000000001
1113,5.2509999999999994
1114,6.393000000000003
1115,31.687399999999982
1116,9.075999999999999
1117,13.588999999999993
1118,21.3246
1119,26.083699999999986
1120,13.303000000000003
1121,9.665999999999999
1122,21.554399999999998
1123,18.896000000000008
1124,14.921
1125,15.736999999999993
1126,9.635000000000002
1127,7.187000000000001
1128,10.382299999999997
1129,5.780999999999999
1130,6.335
1131,12.436999999999996
1132,12.630999999999998
1133,11.014000000000001
1134,9.628
1135,8.943000000000001
1136,6.759000000000001
1137,8.803000000000003
1138,5.132
1139,25.506200000000007
1140,34.89859999999998
1141,12.067999999999998
1142,7.520999999999998
1143,35.25559999999999
1144,10.093000000000004
1145,15.229
1146,13.890999999999998
1147,13.549000000000003
1148,8.926000000000002
1149,5.546
1150,12.372
1151,6.870000000000001
1152,17.181000000000004
1153,6.7219999999999995
1154,6.569000000000001
1155,6.084999999999999
1156,6.520999999999998
1157,13.523000000000001
1158,29.502099999999977
1159,11.481
1160,8.383999999999997
1161,15.397
1162,5.8660000000000005
1163,24.34359999999999
1164,28.007400000000015
1165,8.175600000000001
1166,6.612000000000004
1167,10.024999999999997
1168,6.173000000000001
1169,10.752999999999997
1170,52.05950000000001
1171,5.466999999999996
1172,4.678
1173,6.194000000000001
1174,19.340999999999994
1175,4.637999999999998
1176,6.649
1177,14.4723
1178,7.064999999999995
1179,8.187999999999997
1180,5.413000000000002
1181,5.803000000000001
1182,12.585999999999997
1183,4.717000000000001
1184,7.340999999999999
1185,11.129000000000005
1186,10.108999999999998
1187,7.360999999999998
1188,7.115000000000004
1189,6.01
1190,11.190000000000003
1191,14.330000000000002
1192,5.579000000000002
1193,6.651999999999998
1194,11.8398
1195,10.61
1196,10.368
1197,10.094999999999999
1198,50.071999999999996
1199,10.145000000000005
1200,8.047
1201,9.255
1202,5.111000000000001
1203,12.302
1204,6.069999999999996
1205,50.512500000000024
1206,10.274700000000003
1207,8.030999999999997
1208,7.774
1209,8.595000000000002
1210,16.307000000000002
1211,9.138999999999998
1212,8.873000000000001
1213,7.943
1214,6.977000000000003
1215,7.204999999999997
1216,9.448
1217,19.693999999999992
1218,7.985999999999998
1219,37.40849999999996
1220,9.624999999999996
1221,7.173999999999999
1222,8.232000000000005
1223,10.765000000000002
1224,13.683200000000001
1225,11.796999999999999
1226,5.945
1227,6.3229999999999995
1228,41.66699999999995
1229,51.064499999999946
1230,8.044999999999998
1231,10.247999999999998
1232,9.982999999999997
1233,9.484
1234,8.356000000000002
1235,6.891
1236,9.263
1237,7.687999999999996
1238,7.3
1239,5.096
1240,7.006999999999996
1241,8.677999999999997
1242,9.697000000000001
1243,6.843999999999995
1244,18.002000000000002
1245,5.690999999999995
1246,35.873899999999956
1247,7.086999999999998
1248,7.700999999999999
1249,5.126999999999999
1250,32.53099999999999
1251,7.975999999999999
1252,5.236000000000001
1253,7.307000000000001
1254,32.2757
1255,8.971999999999998
1256,11.0125
1257,7.8450000000000015
1258,32.53130000000002
1259,6.584999999999999
1260,5.395000000000002
1261,4.92
1262,6.176000000000003
1263,7.653000000000002
1264,35.877999999999986
1265,9.014000000000001
1266,11.576999999999991
1267,4.610999999999999
1268,6.385000000000002
1269,17.163000000000004
1270,10.720999999999998
1271,6.282000000000002
1272,12.540999999999997
1273,9.936
1274,10.446000000000002
1275,8.966000000000001
1276,4.471999999999998
1277,15.185000000000002
1278,8.948999999999998
1279,35.94899999999999
1280,6.825999999999999
1281,10.286000000000001
1282,7.897
1283,12.097000000000005
1284,6.5690000000000035
1285,12.870999999999999
1286,6.418999999999998
1287,9.392000000000007
1288,5.325999999999999
1289,6.125
1290,6.683
1291,19.378999999999998
1292,6.068000000000001
1293,7.163999999999993
1294,7.801000000000001
1295,7.304000000000001
1296,18.444000000000003
1297,5.733000000000001
1298,7.606000000000002
1299,10.279000000000002
1300,5.601
1301,10.430000000000001
1302,8.161999999999999
1303,6.583999999999998
1304,8.248
1305,5.580999999999997
1306,6.973
1307,6.581000000000001
1308,6.944700000000003
1309,8.182000000000002
1310,34.37469999999997
1311,34.019199999999984
1312,23.874200000000005
1313,4.749000000000001
1314,28.946199999999994
1315,35.288799999999966
1316,7.432999999999996
1317,8.762000000000002
1318,6.263999999999999
1319,31.256000000000004
1320,5.908999999999999
1321,5.711999999999998
1322,8.891000000000004
1323,7.624000000000002
1324,6.620999999999998
1325,10.201
1326,14.375000000000005
1327,5.062000000000001
1328,7.439000000000002
1329,14.771
1330,14.151000000000002
1331,5.756
1332,47.111900000000006
1333,7.482000000000005
1334,35.90029999999999
1335,5.980000000000002
1336,7.037000000000003
1337,5.004000000000004
1338,6.6129999999999995
1339,5.525999999999998
1340,12.460999999999997
1341,4.441999999999999
1342,8.831
1343,7.086
1344,48.60139999999998
1345,17.64900000000001
1346,8.056000000000004
1347,7.313000000000001
1348,7.371999999999997
1349,7.704000000000002
1350,13.598700000000001
1351,4.2700000000000005
1352,8.303999999999998
1353,5.268
1354,31.083699999999993
1355,7.875999999999994
1356,7.433000000000003
1357,5.185000000000001
1358,9.225999999999997
1359,11.539000000000005
1360,5.479000000000002
1361,6.385999999999999
1362,5.760999999999996
1363,34.72239999999997
1364,5.479
1365,12.097999999999999
1366,9.450999999999999
1367,39.63209999999998
1368,14.157000000000004
1369,7.918999999999999
1370,49.061400000000006
1371,6.376999999999997
1372,8.691000000000004
1373,6.287999999999999
1374,44.68689999999998
1375,50.538600000000024
1376,15.87499999999999
1377,11.843
1378,5.767
1379,9.247000000000002
1380,11.279000000000002
1381,13.081999999999999
1382,6.246999999999997
1383,6.928000000000003
1384,5.787000000000002
1385,4.647000000000002
1386,7.789000000000003
1387,15.720000000000006
1388,5.518299999999998
1389,20.02600000000001
1390,53.66310000000001
1391,8.231999999999998
1392,6.914
1393,8.467999999999996
1394,9.556000000000003
1395,9.628999999999996
1396,8.999999999999998
1397,5.207999999999999
1398,6.418000000000001
1399,7.369000000000001
1400,5.873000000000002
1401,12.209999999999996
1402,9.278999999999996
1403,11.897000000000002
1404,7.849999999999995
1405,14.938000000000015
1406,9.045000000000003
1407,10.981999999999994
1408,15.3705
1409,6.424999999999999
1410,7.035999999999997
1411,12.956
1412,24.445999999999998
1413,7.2509999999999994
1414,50.23650000000004
1415,6.352000000000003
1416,10.936
1417,8.656
1418,9.594
1419,4.6899999999999995
1420,16.2037
1421,8.508000000000001
1422,11.159999999999995
1423,10.256999999999998
1424,13.128000000000002
1425,6.940000000000001
1426,4.850000000000005
1427,18.908799999999996
1428,7.693
1429,7.331999999999999
1430,20.168999999999993
1431,30.423099999999998
1432,8.081
1433,7.155300000000003
1434,5.497000000000002
1435,16.970000000000006
1436,15.895000000000003
1437,9.741999999999997
1438,7.368999999999999
1439,8.612000000000002
1440,8.125999999999998
1441,7.148000000000001
1442,8.783999999999997
1443,10.735999999999997
1444,6.937000000000003
1445,12.595000000000002
1446,10.569999999999999
1447,17.559000000000005
1448,6.761999999999997
1449,10.544999999999998
1450,7.1240000000000006
1451,5.664999999999999
1452,5.531000000000001
1453,4.709
1454,7.258000000000002
1455,14.215
1456,7.476999999999996
1457,15.372999999999998
1458,15.788899999999996
1459,14.220000000000002
1460,5.311999999999999
